tweet_id,original_text,aspect,aspect_description,sentiment,sentiment_numeric,confidence
569615444300185600,"@AmericanAir Cancelled Flights my flight, doesn't send an email, text or call. Now I'm stranded in Louisville.",delays,Timeliness and schedule issues,negative,0,0.9499530662760723
567874858815733761,@JetBlue bag is supposedly here in Boston,baggage,Baggage handling,negative,0,0.9174566574213605
570081513087369216,@AmericanAir you are beyond redemption. Jfk. Baggage claim looks like a luggage warehouse,baggage,Baggage handling,negative,0,0.8926519938619019
569699471954587648,@United #1758 now going in 40 min waiting for other plane to vacate gate. #findanothergate,flight_experience,Overall flight experience,negative,0,0.9454462083430895
569699471954587648,@United #1758 now going in 40 min waiting for other plane to vacate gate. #findanothergate,delays,Timeliness and schedule issues,negative,0,0.9454462083430895
569715860241129472,@AmericanAir that luggage you forgot...#mia.....he just won an oscar😄💝💝💝,baggage,Baggage handling,negative,0,0.892788965036641
570089091276128258,"@SouthwestAir you should have assigned seating, because now my cousin &amp; I probably can't sit together on our flight tomorrow.. Thanks.",flight_experience,Overall flight experience,neutral,1,0.7993488316975815
568482412990218241,@USAirways My flight cost me just under $800 and this is what happens? I fly with @united and have no problems. I come the US 4-5 times...,flight_experience,Overall flight experience,negative,0,0.7101031054010566
569016065600008193,@USAirways Not only did u lose the flight plan! Now ur flight crew is FAA timed out! Thx for havin us sit on the tarmac for an hr! #Pathetic,service,Staff and customer service quality,negative,0,0.9329756281704499
569016065600008193,@USAirways Not only did u lose the flight plan! Now ur flight crew is FAA timed out! Thx for havin us sit on the tarmac for an hr! #Pathetic,flight_experience,Overall flight experience,negative,0,0.9329756281704499
569471541554978817,"@united 2100$ ticket,12h biz trvl,no wifi.Missed con flt,next one#24h,missed meeting,7$ food voucher,hotel chkout#12,flt#5,no wifi#hotel",food,Food and beverage service,negative,0,0.9519322118505181
569609590171676675,@AmericanAir an hour at baggage carousel and still no luggage?? Nail in the coffin.,baggage,Baggage handling,negative,0,0.9825722174748597
569815061440679937,"@USAirways as the employee responsible for social media content, yes u probably do care however the actions from last night say otherwise",service,Staff and customer service quality,negative,0,0.9081049983736903
568923827788505088,@SouthwestAir here we go again. Delayed in Chicago why offer the 630 flight if you never intend to fly it,flight_experience,Overall flight experience,negative,0,0.812001577748387
568923827788505088,@SouthwestAir here we go again. Delayed in Chicago why offer the 630 flight if you never intend to fly it,delays,Timeliness and schedule issues,negative,0,0.812001577748387
568800389903962112,@united haha and you have to clean a plane that was held overnight in a hangar. Sounds lovely. Also don't lie on screensand say it's weather,flight_experience,Overall flight experience,negative,0,0.8703949033654415
569336402401472512,@united Wife and I have two new destinations and I'm stuck in DC until Monday with no bags,baggage,Baggage handling,negative,0,0.9353316959190862
569704164743376896,"@AmericanAir Yes, but should be able to get a push notification via the app if I’m logged in and on a trip. Email/text is so 2010 😥.",booking,Booking and check-in process,negative,0,0.8829544733363891
569704164743376896,"@AmericanAir Yes, but should be able to get a push notification via the app if I’m logged in and on a trip. Email/text is so 2010 😥.",flight_experience,Overall flight experience,negative,0,0.8829544733363891
569951879825907713,@SouthwestAir Your Terry is our hero! Got my husband back thru security to retrieve cellphone left on plane in Austin. Terry #85832 U Rock!,flight_experience,Overall flight experience,positive,2,0.8929587417075023
569706873525391360,.@AmericanAir Flight 654 Delayed / Flight 409 You sold my seat / flight 0671 strand me in PHX for three hours. Thanks for the memories 😡😤😖😲😩,delays,Timeliness and schedule issues,negative,0,0.9341412207732052
569706873525391360,.@AmericanAir Flight 654 Delayed / Flight 409 You sold my seat / flight 0671 strand me in PHX for three hours. Thanks for the memories 😡😤😖😲😩,flight_experience,Overall flight experience,negative,0,0.9341412207732052
569706873525391360,.@AmericanAir Flight 654 Delayed / Flight 409 You sold my seat / flight 0671 strand me in PHX for three hours. Thanks for the memories 😡😤😖😲😩,comfort,Physical comfort during flight,negative,0,0.9341412207732052
569623961224351744,@AmericanAir your message was delayed I just responded,delays,Timeliness and schedule issues,neutral,1,0.6033015819562296
568056050877919232,@SouthwestAir This experience was the worse flying experience I've ever had. To be met w/ contempt from your Customer Service makes it worse,service,Staff and customer service quality,negative,0,0.8822862326277202
568056050877919232,@SouthwestAir This experience was the worse flying experience I've ever had. To be met w/ contempt from your Customer Service makes it worse,flight_experience,Overall flight experience,negative,0,0.8822862326277202
569615736387325952,@SouthwestAir baggage delivery at BWI very delayed and unnecessarily chaotic. Disappointing after a long trip! From a frequent traveler,flight_experience,Overall flight experience,negative,0,0.9285823596083445
569615736387325952,@SouthwestAir baggage delivery at BWI very delayed and unnecessarily chaotic. Disappointing after a long trip! From a frequent traveler,baggage,Baggage handling,negative,0,0.9285823596083445
569615736387325952,@SouthwestAir baggage delivery at BWI very delayed and unnecessarily chaotic. Disappointing after a long trip! From a frequent traveler,delays,Timeliness and schedule issues,negative,0,0.9285823596083445
569086048388538368,@SouthwestAir Any plans to implement a call-back system on your reFlight Booking Problems line? Been on hold for over an hour now...,booking,Booking and check-in process,negative,0,0.9800224736962349
569595245945597952,@united trying to check in for tomorrow's flight. website keeps timing out. what's up?,booking,Booking and check-in process,negative,0,0.9518982193141269
569595245945597952,@united trying to check in for tomorrow's flight. website keeps timing out. what's up?,flight_experience,Overall flight experience,negative,0,0.9518982193141269
568793043664560128,@united 2nd time in a row  I've been over charged by 100's of $$ on my plane ticket WHY? #united I shouldn't have to check my CC everytime,flight_experience,Overall flight experience,negative,0,0.9324802674070815
568859651980156928,Includes @KCIAirport “@SouthwestAir: Inclement weather may impact scheduled service in. ReFlight Booking Problems options available: http://t.co/KeyrpFlHil”,service,Staff and customer service quality,negative,0,0.9313190263896146
568859651980156928,Includes @KCIAirport “@SouthwestAir: Inclement weather may impact scheduled service in. ReFlight Booking Problems options available: http://t.co/KeyrpFlHil”,booking,Booking and check-in process,negative,0,0.9313190263896146
569596034059358208,"@USAirways @ClaudOakeshott don't need this link, after getting a person u now say u don't know where bags are. Lost on a nonstop phx to jfk.",baggage,Baggage handling,negative,0,0.9073122949915667
569760118591467520,@AmericanAir I would like to be reimbursed for my shuttle from Denver after #1080 diversion 6+ hours sitting in plane and mech problems,flight_experience,Overall flight experience,negative,0,0.9480573240036237
569893064342437888,@AmericanAir Thanks for the response.Tough night for all involved. Our flight got Cancelled Flightled as we started taxiing down the runway.,delays,Timeliness and schedule issues,negative,0,0.8648173734954991
569893064342437888,@AmericanAir Thanks for the response.Tough night for all involved. Our flight got Cancelled Flightled as we started taxiing down the runway.,flight_experience,Overall flight experience,negative,0,0.8648173734954991
570252666439385088,@United. What's going on with UA 236?  outbound flight last thurs was delayed 4hrs How long will this delay be? #worst2unitedflightsever,delays,Timeliness and schedule issues,negative,0,0.9535823188066427
570252666439385088,@United. What's going on with UA 236?  outbound flight last thurs was delayed 4hrs How long will this delay be? #worst2unitedflightsever,flight_experience,Overall flight experience,negative,0,0.9535823188066427
570115243747074048,@united I would like to know what's going on before his current flight lands.,flight_experience,Overall flight experience,neutral,1,0.8463223706209788
569715908664430593,@AmericanAir flights out of Dallas on Tuesday are not going to be Cancelled Flightled correct?,delays,Timeliness and schedule issues,neutral,1,0.8458689130282693
569621527911485440,@AmericanAir your service is horrible. I can't get a straight answer from your ground agents.,service,Staff and customer service quality,negative,0,0.9638344357319545
569894449620369408,@VirginAmerica is anyone doing anything there today?  Website is useless and no one is answering the phone.,booking,Booking and check-in process,negative,0,0.9507515273969351
568895061284364288,"Is it insulting that @USAirways @AmericanAir offer a ""non required $50 voucher as a goodwill offering..At least my bag can fly round trip",baggage,Baggage handling,negative,0,0.6608710208068265
568895061284364288,"Is it insulting that @USAirways @AmericanAir offer a ""non required $50 voucher as a goodwill offering..At least my bag can fly round trip",flight_experience,Overall flight experience,negative,0,0.6608710208068265
569897573294743552,@USAirways FYI your customer service rep Carol is an absolute delight. So pleasant to with with and rebooked me in lightning speed! Thanks!,service,Staff and customer service quality,positive,2,0.9095877796286445
568605539866976256,@USAirways We're having 2 grandbabies in 2 weeks -- will travel to DC for the births. Thank you for the reasonable fares!  See you Saturday!,flight_experience,Overall flight experience,positive,2,0.8957535204725979
568893623099654144,@united Bag MIA since Wednesday. Still no word where it is or if we'll ever see it again. #lostluggage #frustrated,baggage,Baggage handling,negative,0,0.9404756358970575
570051834188075008,"@AmericanAir thanks.  I actually made it, my connection flight was delayed.  Guess all delays are not a bad thing. http://t.co/XGgCNTco8m",delays,Timeliness and schedule issues,positive,2,0.6297938933541087
570051834188075008,"@AmericanAir thanks.  I actually made it, my connection flight was delayed.  Guess all delays are not a bad thing. http://t.co/XGgCNTco8m",flight_experience,Overall flight experience,positive,2,0.6297938933541087
569608870429114368,@united stuck in YYZ because staff took a break? Not happy 1K....,service,Staff and customer service quality,negative,0,0.8867330229330661
569578942543372288,@united I am appalled at your lack of communication during our awful journey on 2/21 EWR to BOS. 4 hr delays need to be explained better.,flight_experience,Overall flight experience,negative,0,0.9635815678378528
569479822226952192,"@USAirways my flight got Cancelled Flightled to Charlotte. Been on hold for an hour, pls pick up!",delays,Timeliness and schedule issues,negative,0,0.9639819100882022
569479822226952192,"@USAirways my flight got Cancelled Flightled to Charlotte. Been on hold for an hour, pls pick up!",flight_experience,Overall flight experience,negative,0,0.9639819100882022
569678975049588737,@united please tell CLT flight 4232 needs a gate. Waiting now for 15 mins.,delays,Timeliness and schedule issues,negative,0,0.9121572138150256
569678975049588737,@united please tell CLT flight 4232 needs a gate. Waiting now for 15 mins.,flight_experience,Overall flight experience,negative,0,0.9121572138150256
567742912579272704,"@USAirways it's not a consolation because my bags are somewhere else, which is a real impediment to me going on a different vacation",baggage,Baggage handling,negative,0,0.971484953275259
567864523585118208,"@USAirways delayed my flight 3 times before Cancelled Flighting it, had angry and rude workers, and are now providing no helpful service at all",flight_experience,Overall flight experience,negative,0,0.9721975041089714
567864523585118208,"@USAirways delayed my flight 3 times before Cancelled Flighting it, had angry and rude workers, and are now providing no helpful service at all",service,Staff and customer service quality,negative,0,0.9721975041089714
567864523585118208,"@USAirways delayed my flight 3 times before Cancelled Flighting it, had angry and rude workers, and are now providing no helpful service at all",delays,Timeliness and schedule issues,negative,0,0.9721975041089714
569589643487928321,@AmericanAir Flight 236 was great. Fantastic cabin crew. A+ landing. #thankyou #JFK http://t.co/dRW08djHAI,service,Staff and customer service quality,positive,2,0.8916635899212647
569589643487928321,@AmericanAir Flight 236 was great. Fantastic cabin crew. A+ landing. #thankyou #JFK http://t.co/dRW08djHAI,flight_experience,Overall flight experience,positive,2,0.8916635899212647
568257389402710016,@united ok thanks! Where are you counters located? And how Late Flight are they open?,flight_experience,Overall flight experience,neutral,1,0.7773014022271134
568257389402710016,@united ok thanks! Where are you counters located? And how Late Flight are they open?,delays,Timeliness and schedule issues,neutral,1,0.7773014022271134
569687262444720128,@USAirways - I wouldn't need to wait on hold for 6+ hours if your website worked correctly - please respond!,booking,Booking and check-in process,negative,0,0.9827082026937997
569687262444720128,@USAirways - I wouldn't need to wait on hold for 6+ hours if your website worked correctly - please respond!,delays,Timeliness and schedule issues,negative,0,0.9827082026937997
570231192102019072,"@AmericanAir once again flying AA4285, once again 60+ min delay because of mechanical issues. Perhaps you should consider maintenance?",delays,Timeliness and schedule issues,negative,0,0.9458781667151174
568989687353729024,"@united Brian at SFO customer service deserves a raise, gave me extra meal voucher and a good joke to cheer me up after flight delay. #FTW",delays,Timeliness and schedule issues,positive,2,0.912575436348713
568989687353729024,"@united Brian at SFO customer service deserves a raise, gave me extra meal voucher and a good joke to cheer me up after flight delay. #FTW",service,Staff and customer service quality,positive,2,0.912575436348713
568989687353729024,"@united Brian at SFO customer service deserves a raise, gave me extra meal voucher and a good joke to cheer me up after flight delay. #FTW",food,Food and beverage service,positive,2,0.912575436348713
568989687353729024,"@united Brian at SFO customer service deserves a raise, gave me extra meal voucher and a good joke to cheer me up after flight delay. #FTW",flight_experience,Overall flight experience,positive,2,0.912575436348713
569346451526041600,@SouthwestAir The pilots&amp; crew on flt 3999 and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!,baggage,Baggage handling,positive,2,0.9108088117630343
569346451526041600,@SouthwestAir The pilots&amp; crew on flt 3999 and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!,service,Staff and customer service quality,positive,2,0.9108088117630343
569024126641311744,@united - after having to now TAG MY OWN bags at the airport I was hoping they would actually arrive WITH me - here's hoping they arrive,baggage,Baggage handling,negative,0,0.8734292511206068
569890600474021889,@JetBlue I'll read this over a nice glass of wine right before I dig my heels into my next novel! Maybe travel is just what I need...,flight_experience,Overall flight experience,neutral,1,0.8198190983811628
567751134476259328,@USAirways @AmericanAir what a joke of a company today reminded me why I never book with you,booking,Booking and check-in process,negative,0,0.8618963230512807
568046298080923649,@united I locked myself out of my account and needed access to book a flight.,booking,Booking and check-in process,negative,0,0.8470154399369764
568046298080923649,@united I locked myself out of my account and needed access to book a flight.,flight_experience,Overall flight experience,negative,0,0.8470154399369764
569860677650636801,@AmericanAir why Cancelled Flight #1605 on 6/25 &amp; 6/28? Flights now 4 hrs longer &amp;  have layovers. Too Late Flight to find a reasonably priced alternative.,flight_experience,Overall flight experience,negative,0,0.9611495111417153
569860677650636801,@AmericanAir why Cancelled Flight #1605 on 6/25 &amp; 6/28? Flights now 4 hrs longer &amp;  have layovers. Too Late Flight to find a reasonably priced alternative.,delays,Timeliness and schedule issues,negative,0,0.9611495111417153
569924355011932162,"@united Oh, we are sure it's not planned, but it occurs absolutely consistently, it's usually the only YYJ flight that's Cancelled Flightled daily.",delays,Timeliness and schedule issues,negative,0,0.7957618230464896
569924355011932162,"@united Oh, we are sure it's not planned, but it occurs absolutely consistently, it's usually the only YYJ flight that's Cancelled Flightled daily.",flight_experience,Overall flight experience,negative,0,0.7957618230464896
569543955622338560,@SouthwestAir I have never had such awful customer service and conflicting service. Outrageous.,service,Staff and customer service quality,negative,0,0.982042003044386
569340120790233089,@united I'm rebooked on a flight tomorrow even though I had 1st class seat orig I have a lousy coach seat,flight_experience,Overall flight experience,negative,0,0.8588933691564555
569340120790233089,@united I'm rebooked on a flight tomorrow even though I had 1st class seat orig I have a lousy coach seat,comfort,Physical comfort during flight,negative,0,0.8588933691564555
567804951288901634,"@united here I was thinking how I could say so many nice things after getting upgraded, but then you delayed my flight... It's ok!",flight_experience,Overall flight experience,negative,0,0.893178800763198
567804951288901634,"@united here I was thinking how I could say so many nice things after getting upgraded, but then you delayed my flight... It's ok!",delays,Timeliness and schedule issues,negative,0,0.893178800763198
569710305707601920,"@USAirways flight #703 Philly -&gt; Mia? Bwahahaha! Delayed 5+ hrs, were in the air 30 mins then turned back around. #usairwaysfail",delays,Timeliness and schedule issues,negative,0,0.9735120842968784
569710305707601920,"@USAirways flight #703 Philly -&gt; Mia? Bwahahaha! Delayed 5+ hrs, were in the air 30 mins then turned back around. #usairwaysfail",flight_experience,Overall flight experience,negative,0,0.9735120842968784
567925054853496832,"@united I am flying from msp to dxb, my child will turn 2 during the trip do I have to buy a return ticket for my child?",flight_experience,Overall flight experience,neutral,1,0.541607874549732
569519571314589696,@JetBlue do bags still fly free or have you started charging? thanks!,baggage,Baggage handling,neutral,1,0.6412643925971604
568547007003955200,@united DM sent. Thanks so much for the strong customer service!!,service,Staff and customer service quality,positive,2,0.912412091665939
569802164060557312,@AmericanAir who do I need to talk to to get a full refund on my trip? Your call center offers no assistance.,flight_experience,Overall flight experience,negative,0,0.8608447085311084
568820729879367680,@SouthwestAir 4-4 in horrible customer service. Empty seats in early flight wantcharge me double to get home early instead the usual Late Flight,service,Staff and customer service quality,negative,0,0.9686596341629387
568820729879367680,@SouthwestAir 4-4 in horrible customer service. Empty seats in early flight wantcharge me double to get home early instead the usual Late Flight,delays,Timeliness and schedule issues,negative,0,0.9686596341629387
568820729879367680,@SouthwestAir 4-4 in horrible customer service. Empty seats in early flight wantcharge me double to get home early instead the usual Late Flight,flight_experience,Overall flight experience,negative,0,0.9686596341629387
568820729879367680,@SouthwestAir 4-4 in horrible customer service. Empty seats in early flight wantcharge me double to get home early instead the usual Late Flight,comfort,Physical comfort during flight,negative,0,0.9686596341629387
568929608566837249,@JetBlue Love you guys sooooooo much. Ridiculously appreciated! A+ service!,service,Staff and customer service quality,positive,2,0.9527718665403596
569580180353609729,"@united You cause me to miss my flight telling me it already left when it had not. No empathy from gate staff or crew, no apology. Really?",service,Staff and customer service quality,negative,0,0.9603150250589135
569580180353609729,"@united You cause me to miss my flight telling me it already left when it had not. No empathy from gate staff or crew, no apology. Really?",flight_experience,Overall flight experience,negative,0,0.9603150250589135
570024324666564610,".@AmericanAir No. I watched these bags be abandoned at depart gate. Watched for &gt;40 mins until owner returned, 20+ mins after I reported",baggage,Baggage handling,negative,0,0.9464654932208417
569704220472913920,"@AmericanAir looking for status of flight 1388 schedule for 5:15 am tomorrow morning, thank you",flight_experience,Overall flight experience,neutral,1,0.820705192396199
570110504254857217,@USAirways : You Make the Reservation; We'll Make the Excuses! #usairwaysfail,booking,Booking and check-in process,neutral,1,0.5607634616646364
569949946146742272,@AmericanAir i got a new reservation for tomorrow. Thanks!,booking,Booking and check-in process,positive,2,0.9037363092682003
569386397683073024,@USAirways Are you guys awake? Need help with delayed flight to get protected on Late Flightr flight from PHL.,flight_experience,Overall flight experience,negative,0,0.9503495997770095
569386397683073024,@USAirways Are you guys awake? Need help with delayed flight to get protected on Late Flightr flight from PHL.,delays,Timeliness and schedule issues,negative,0,0.9503495997770095
568521960088449025,@JetBlue I can't. I don't have acces to a phone rn. My iPhone broke. :/ would rather change it now then Late Flightr.,delays,Timeliness and schedule issues,neutral,1,0.5916382568440652
567741700597366784,@United Is Changing Its #MileagePlus Program: Winners and Losers http://t.co/38OTLzAK5d #airline #travel #loyalty #rewards,flight_experience,Overall flight experience,neutral,1,0.8366763653647006
569646613183885312,@AmericanAir my flight has been delayed &amp; I can't talk reach anyone in customer service because of high call volume.,service,Staff and customer service quality,negative,0,0.990543819186665
569646613183885312,@AmericanAir my flight has been delayed &amp; I can't talk reach anyone in customer service because of high call volume.,delays,Timeliness and schedule issues,negative,0,0.990543819186665
569646613183885312,@AmericanAir my flight has been delayed &amp; I can't talk reach anyone in customer service because of high call volume.,flight_experience,Overall flight experience,negative,0,0.990543819186665
569275378331717633,@JetBlue What's your current checked bag price policy?  I fly this coming week and couldn't find anything definitive.,baggage,Baggage handling,neutral,1,0.8403210348909043
569461469042966528,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,flight_experience,Overall flight experience,negative,0,0.8621342680255144
569461469042966528,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,booking,Booking and check-in process,negative,0,0.8621342680255144
569461469042966528,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,delays,Timeliness and schedule issues,negative,0,0.8621342680255144
